tweet_id,user_id,username,tweet_text,created_at,location,lang,source,reply_count,retweet_count,like_count,quote_count,hashtags,urls,mentions,referenced_tweet_type,reference_reply_count,reference_retweet_count,reference_like_count,reference_quote_count,user_profile_url,tweet_url,reference_user_profile_url,reference_tweet_url
1590528976942174208,1201084628796243968,JMURDA31,"@HeatNationCom He flop way too much, swear he a bucket. He is washed and not getting better. I would take Pascal Siakam over him.",2022-11-09 21:17:13-05:00,N/A,English (en),Twitter for iPhone,0,0,0,0,N/A,N/A,@HeatNationCom (user_id: 420197815),replied_to,109,5,205,35,https://twitter.com/JMURDA31,https://twitter.com/JMURDA31/status/1590528976942174208,https://twitter.com/HeatNationCom,https://twitter.com/HeatNationCom/status/1590508041715302403
1590521363617701888,1260375254259527680,CardGuys541,Check out Pascal Siakam 2019-20 Panini Crown Royale Purple /25 https://t.co/41ZgK6yOTG #eBay via @eBay,2022-11-09 20:46:58-05:00,N/A,English (en),Twitter for Android,0,0,0,0,#eBay,https://www.ebay.com/itm/165770028657?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=inEHIssAQsa&sssrc=2524149&ssuid=inEHIssAQsa&var=&widget_ver=artemis&media=TW,@eBay (user_id: 19709040),original,N/A,N/A,N/A,N/A,https://twitter.com/CardGuys541,https://twitter.com/CardGuys541/status/1590521363617701888,N/A,N/A
1590519505582948353,1260375254259527680,CardGuys541,Check out 2019-20 Panini Donruss Optic Fast Break Purple Prizm /95 Pascal Siakam #19 https://t.co/oTWCF1mXqu #eBay via @eBay,2022-11-09 20:39:35-05:00,N/A,English (en),Twitter for Android,0,0,0,0,#eBay,https://www.ebay.com/itm/165770023620?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=inEHIssAQsa&sssrc=2524149&ssuid=inEHIssAQsa&var=&widget_ver=artemis&media=TW,@eBay (user_id: 19709040),original,N/A,N/A,N/A,N/A,https://twitter.com/CardGuys541,https://twitter.com/CardGuys541/status/1590519505582948353,N/A,N/A
1590518884293316608,1154808173674389505,NBATopShot,"Looking at the season until now, here are the Top 10 scorers playing tonight:

🏀 Luka Dončić
🏀 Donovan Mitchell
🏀 Jayson Tatum
🏀 Kevin Durant
🏀 Shai Gilgeous-Alexander
🏀 Ja Morant
🏀 Devin Booker
🏀 Trae Young
🏀 De'Aaron Fox
🏀 Paul George
🏀 Jaylen Brown
🏀 Pascal Siakam",2022-11-09 20:37:07-05:00,N/A,English (en),Twitter Web App,0,0,5,0,#eBay,https://www.ebay.com/itm/165770023620?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=inEHIssAQsa&sssrc=2524149&ssuid=inEHIssAQsa&var=&widget_ver=artemis&media=TW,@eBay (user_id: 19709040),replied_to,1,0,3,0,https://twitter.com/NBATopShot,https://twitter.com/NBATopShot/status/1590518884293316608,https://twitter.com/NBATopShot,https://twitter.com/NBATopShot/status/1590509088240435201
1590517306459058178,2170317940,SEBASM1199,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 20:30:50-05:00,N/A,Finnish (fi),Twitter for iPhone,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/SEBASM1199,https://twitter.com/SEBASM1199/status/1590517306459058178,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590516736427978752,2468451337,raevvnl,It’s still Pascal Siakam for MVP 😤,2022-11-09 20:28:34-05:00,N/A,English (en),Twitter for iPhone,0,0,2,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",original,N/A,N/A,N/A,N/A,https://twitter.com/raevvnl,https://twitter.com/raevvnl/status/1590516736427978752,N/A,N/A
1590516632170139648,1551004969284911104,sjb_212,"@NBAMemes SGA is from Canada averaging 30, Pascal Siakam is averaging 25, KAT is from Dominican Republic. BUT YOU SAID FUCK IT AND PUT BEN SIMMONS ON THE ROSTER 💀💀",2022-11-09 20:28:10-05:00,N/A,English (en),Twitter for iPhone,0,0,1,0,N/A,N/A,@NBAMemes (user_id: 487393551),replied_to,399,533,5947,228,https://twitter.com/sjb_212,https://twitter.com/sjb_212/status/1590516632170139648,https://twitter.com/NBAMemes,https://twitter.com/NBAMemes/status/1590164770564739074
1590513187157209088,168891324,WalderSports,"It hasn't even been that long, and not that we needed it, but I appreciate Pascal Siakam even more now.",2022-11-09 20:14:28-05:00,N/A,English (en),Twitter Web App,1,0,22,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/WalderSports,https://twitter.com/WalderSports/status/1590513187157209088,N/A,N/A
1590511799031713793,1143204314,Nathancio,"e teve gente que dizia que ele era melhor que Pascal Siakam...
vai entender https://t.co/UqdLPepAst",2022-11-09 20:08:57-05:00,N/A,Portuguese (pt),Twitter for iPhone,0,0,0,0,N/A,https://twitter.com/matchupbr/status/1590510764548583425,N/A,quoted,1,0,7,1,https://twitter.com/Nathancio,https://twitter.com/Nathancio/status/1590511799031713793,https://twitter.com/MatchupBR,https://twitter.com/MatchupBR/status/1590510764548583425
1590511315411701762,55641685,GQPaulAnderson,"RT @JustEsBaraheni: Pascal Siakam isn't walking through that door tonight, man",2022-11-09 20:07:02-05:00,N/A,English (en),Twitter Web App,0,1,0,0,N/A,N/A,@JustEsBaraheni (user_id: 2341446548),retweeted,1,1,32,0,https://twitter.com/GQPaulAnderson,https://twitter.com/GQPaulAnderson/status/1590511315411701762,https://twitter.com/JustEsBaraheni,https://twitter.com/JustEsBaraheni/status/1590510580661526529
1590510580661526529,2341446548,JustEsBaraheni,"Pascal Siakam isn't walking through that door tonight, man",2022-11-09 20:04:07-05:00,N/A,English (en),TweetDeck,1,1,32,0,N/A,N/A,@JustEsBaraheni (user_id: 2341446548),original,N/A,N/A,N/A,N/A,https://twitter.com/JustEsBaraheni,https://twitter.com/JustEsBaraheni/status/1590510580661526529,N/A,N/A
1590510329964154880,1606472539,SatsMundin,The Siakam-less Raptors are doing more to prove Pascal is a top-5 guy than Pascal's numbers did,2022-11-09 20:03:07-05:00,N/A,English (en),Twitter for Android,0,0,2,0,N/A,N/A,@JustEsBaraheni (user_id: 2341446548),original,N/A,N/A,N/A,N/A,https://twitter.com/SatsMundin,https://twitter.com/SatsMundin/status/1590510329964154880,N/A,N/A
1590510163718721538,1308596043043483650,tejschaos,pascal siakam i miss you everyday 😔,2022-11-09 20:02:27-05:00,N/A,English (en),Twitter for iPhone,1,1,4,0,N/A,N/A,@JustEsBaraheni (user_id: 2341446548),original,N/A,N/A,N/A,N/A,https://twitter.com/tejschaos,https://twitter.com/tejschaos/status/1590510163718721538,N/A,N/A
1590508681967603712,1129454867863359488,wolfgang_rodney,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 19:56:34-05:00,N/A,Finnish (fi),Twitter for iPhone,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/wolfgang_rodney,https://twitter.com/wolfgang_rodney/status/1590508681967603712,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590507153504497664,1580724489377161216,AINorth67s,"Tough loss 

I lost with Alec Burks($1), Jamal Murray($3), Pascal Siakam($3), Kevin Love($2), Jarrett Allen($3) in my lineup for the daily @playswoops challenge.  https://t.co/ZgZuJPtnHe https://t.co/MyZYLkSlnZ",2022-11-09 19:50:30-05:00,N/A,English (en),Twitter for Android,1,0,1,0,N/A,"https://gm.playswoops.com/completed/edce07cc-40d7-499e-a636-e3d41b6100d8
https://twitter.com/AINorth67s/status/1590507153504497664/photo/1",@PlaySwoops (user_id: 1501262940472848393),original,N/A,N/A,N/A,N/A,https://twitter.com/AINorth67s,https://twitter.com/AINorth67s/status/1590507153504497664,N/A,N/A
1590506932221415425,1501411361594642438,Thankgoditssyn,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 19:49:37-05:00,N/A,Finnish (fi),Twitter Web App,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/Thankgoditssyn,https://twitter.com/Thankgoditssyn/status/1590506932221415425,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590506900147372038,748195957859188736,_ElectricBoogie,"I won with Shai Gilgeous-Alexander($3), Spencer Dinwiddie($2), Bojan Bogdanovic($1), Pascal Siakam($3), Clint Capela($3) in my lineup for the daily @playswoops challenge. https://t.co/ObbWeWKw8t",2022-11-09 19:49:29-05:00,N/A,English (en),Twitter for iPhone,0,0,2,0,N/A,https://twitter.com/_ElectricBoogie/status/1590506900147372038/photo/1,@PlaySwoops (user_id: 1501262940472848393),original,N/A,N/A,N/A,N/A,https://twitter.com/_ElectricBoogie,https://twitter.com/_ElectricBoogie/status/1590506900147372038,N/A,N/A
1590503736409223169,1457504192038379533,ElenilzaMourato,RT @RaptorsBrazil: Pascal Siakam falando que é fã do Vinicius Jr e do Neymar.,2022-11-09 19:36:55-05:00,N/A,Portuguese (pt),Twitter Web App,0,1,0,0,N/A,N/A,@RaptorsBrazil (user_id: 2595042980),retweeted,0,1,14,0,https://twitter.com/ElenilzaMourato,https://twitter.com/ElenilzaMourato/status/1590503736409223169,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590499750906048513
1590501251686731778,1318445510928130054,BhoysNews2021,The latest in injury status of   Pascal Siakam https://t.co/C4gkkn1HTA,2022-11-09 19:27:03-05:00,N/A,English (en),dlvr.it,0,0,0,0,N/A,http://dlvr.it/ScWYfW,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/BhoysNews2021,https://twitter.com/BhoysNews2021/status/1590501251686731778,N/A,N/A
1590499750906048513,2595042980,RaptorsBrazil,Pascal Siakam falando que é fã do Vinicius Jr e do Neymar.,2022-11-09 19:21:05-05:00,N/A,Portuguese (pt),Twitter for iPhone,0,1,14,0,N/A,http://dlvr.it/ScWYfW,N/A,replied_to,1,2,86,2,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590499750906048513,https://twitter.com/RaptorsBrazil,https://twitter.com/RaptorsBrazil/status/1590499286059388928
1590498588181893120,1113904650107932673,GSMLBPicks,"Toronto Raptors Starters:

Fred VanVleet
Gary Trent
OG Anunoby
Scottie Barnes
Christian Koloko

Players out:
Khem Birch
Justin Champagnie
Pascal Siakam
#WeTheNorth #NBA #NBATwitter #NBA75",2022-11-09 19:16:28-05:00,N/A,English (en),GrandSlamPicks,0,0,0,0,"#WeTheNorth
#NBA
#NBATwitter
#NBA75",N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/GSMLBPicks,https://twitter.com/GSMLBPicks/status/1590498588181893120,N/A,N/A
1590498301715288064,1385792643108466696,2021Rcfc,The latest injury status of Pascal Siakam . https://t.co/yau8jtVass,2022-11-09 19:15:19-05:00,N/A,English (en),Twitter Web App,0,0,0,0,N/A,https://www.girlstalkinsmack.com/the-latest-in-injury-status-of-pascal-siakam/,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/2021Rcfc,https://twitter.com/2021Rcfc/status/1590498301715288064,N/A,N/A
1590497418675556353,1242093090,Elishabuzz,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 19:11:49-05:00,N/A,Finnish (fi),Twitter Web App,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/Elishabuzz,https://twitter.com/Elishabuzz/status/1590497418675556353,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590497202434347010,1318445510928130054,BhoysNews2021,Pascal Siakam and Fred VanVleet  JOINING vs Rockets. Injury Update for Raptors - Rockets https://t.co/ICJDygSn2s,2022-11-09 19:10:57-05:00,N/A,English (en),Twitter Web App,0,0,0,0,N/A,https://www.girlstalkinsmack.com/pascal-siakam-and-fred-vanvleet-joining-vs-rockets-injury-update-for-raptors-rockets/,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/BhoysNews2021,https://twitter.com/BhoysNews2021/status/1590497202434347010,N/A,N/A
1590496942638870529,1399196192517525505,JCPagnie,Pascal Siakam https://t.co/QX5dtDuIs5,2022-11-09 19:09:55-05:00,N/A,Unknown (in),Twitter for iPhone,0,0,0,0,N/A,https://twitter.com/okaydudeokay/status/1590495832968933376,N/A,quoted,0,0,0,5,https://twitter.com/JCPagnie,https://twitter.com/JCPagnie/status/1590496942638870529,https://twitter.com/okaydudeokay,https://twitter.com/okaydudeokay/status/1590495832968933376
1590491026019745794,1385792643108466696,2021Rcfc,Pascal Siakam and Fred VanVleet JOINING vs Rockets. Injury Update for Raptors – Rockets: https://t.co/IYE6yDRIYR,2022-11-09 18:46:25-05:00,N/A,English (en),Twitter Web App,0,0,0,0,N/A,https://www.girlstalkinsmack.com/pascal-siakam-and-fred-vanvleet-joining-vs-rockets-injury-update-for-raptors-rockets/,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/2021Rcfc,https://twitter.com/2021Rcfc/status/1590491026019745794,N/A,N/A
1590490454159921153,1578483369876377601,WeiYat1,"@CapperThe6 @Justlove_drea Na they don’t got pascal siakam tonight, I had a raptors +11.5 and that leg still lost lol without pascal they was fcked",2022-11-09 18:44:08-05:00,N/A,English (en),Twitter for iPhone,0,0,1,0,N/A,N/A,"@CapperThe6 (user_id: 1527434006232547344)
@Justlove_drea (user_id: 1510286748949094404)",replied_to,2,0,1,0,https://twitter.com/WeiYat1,https://twitter.com/WeiYat1/status/1590490454159921153,https://twitter.com/CapperThe6,https://twitter.com/CapperThe6/status/1590374538432303104
1590489959647281153,1343313580788076544,kuldeep57832381,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 18:42:10-05:00,N/A,Finnish (fi),Twitter Web App,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/kuldeep57832381,https://twitter.com/kuldeep57832381/status/1590489959647281153,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590487595402035201,1113467226017927169,Toughscenehere_,Pascal Siakam has went up another level this year sheesh,2022-11-09 18:32:47-05:00,N/A,English (en),Twitter for iPhone,0,0,0,0,N/A,N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/Toughscenehere_,https://twitter.com/Toughscenehere_/status/1590487595402035201,N/A,N/A
1590486994664427520,4383913813,TarabishiGaming,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 18:30:24-05:00,N/A,Finnish (fi),Twitter Web App,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/TarabishiGaming,https://twitter.com/TarabishiGaming/status/1590486994664427520,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590484719980138497,1385792643108466696,2021Rcfc,The latest injury status of Pascal Siakam https://t.co/yau8jtVass,2022-11-09 18:21:21-05:00,N/A,English (en),Twitter Web App,0,0,0,0,N/A,https://www.girlstalkinsmack.com/the-latest-in-injury-status-of-pascal-siakam/,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/2021Rcfc,https://twitter.com/2021Rcfc/status/1590484719980138497,N/A,N/A
1590483957501464576,1580724489377161216,AINorth67s,"Now's the best time to try out interesting lineups, hope for the W and take notes if not.

I chose Alec Burks($1), Jamal Murray($3), Pascal Siakam($3), Kevin Love($2), Jarrett Allen($3) in my lineup for the daily @playswoops challenge.  https://t.co/9T0BEsMbgv https://t.co/e21TZyOLxq",2022-11-09 18:18:19-05:00,N/A,English (en),Twitter for Android,0,0,3,0,N/A,"https://gm.playswoops.com/pending/Come%20play%20at%20https://gm.playswoops.com
https://twitter.com/AINorth67s/status/1590483957501464576/photo/1",@PlaySwoops (user_id: 1501262940472848393),original,N/A,N/A,N/A,N/A,https://twitter.com/AINorth67s,https://twitter.com/AINorth67s/status/1590483957501464576,N/A,N/A
1590483460166406145,1436432692740956162,SICscore,"Here's how long #Raptors star Pascal Siakam will likely be out with his groin injury

⏩https://t.co/hXbc0Fr0C3

#NBA #FantasyBasketball https://t.co/0AllL4yuss",2022-11-09 18:16:21-05:00,N/A,English (en),Twitter Web App,0,0,1,0,"#Raptors
#NBA
#FantasyBasketball","https://bit.ly/3hn4BO1
https://twitter.com/SICscore/status/1590483460166406145/photo/1",N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/SICscore,https://twitter.com/SICscore/status/1590483460166406145,N/A,N/A
1590481093933043712,1360618182508220417,theparleh,"The Raptors and their next 6 games without Pascal Siakam 🏀

But on the bright side, OG Anunoby receives 3rd in NBA's Defensive Player Ladder

Full w/ @thejelanireid, @justinpooni_ &amp; @noorrzainab:
➡️ https://t.co/3G900oYHvT https://t.co/dAMmRrZBgO",2022-11-09 18:06:57-05:00,N/A,English (en),Hootsuite Inc.,0,0,2,0,N/A,"http://ow.ly/iKIo50Lzmng
https://twitter.com/theparleh/status/1590481093933043712/video/1","@thejelanireid (user_id: 1110711874302013440)
@justinpooni_ (user_id: 1158919283176423424)
@noorrzainab (user_id: 232714719)",original,N/A,N/A,N/A,N/A,https://twitter.com/theparleh,https://twitter.com/theparleh/status/1590481093933043712,N/A,N/A
1590480641241780225,1385792643108466696,2021Rcfc,Pascal    Siakam and Fred VanVleet JOINING vs Rockets. Injury Update for Raptors – Rockets https://t.co/Bt8wS9HOhW https://t.co/mdyewgTxZu,2022-11-09 18:05:09-05:00,N/A,English (en),dlvr.it,0,0,0,0,N/A,"http://dlvr.it/ScWQRw
https://twitter.com/2021Rcfc/status/1590480641241780225/photo/1",N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/2021Rcfc,https://twitter.com/2021Rcfc/status/1590480641241780225,N/A,N/A
1590480114655330304,1385793164456337408,EvertonFCNews21,The latest injury status of Pascal Siakam https://t.co/WG9zCRtjj3,2022-11-09 18:03:03-05:00,N/A,English (en),Twitter Web App,0,0,0,0,N/A,https://www.girlstalkinsmack.com/the-latest-in-injury-status-of-pascal-siakam/,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/EvertonFCNews21,https://twitter.com/EvertonFCNews21/status/1590480114655330304,N/A,N/A
1590479349572157442,1360618182508220417,theparleh,"The Raptors and their next 6 games without Pascal Siakam 🏀

But on the bright side, OG Anunoby receives 3rd in https://t.co/NiGemuPoFR Defensive Player Ladder

Full w/ @thejelanireid, @justinpooni_ &amp; @noorrzainab:
➡️ https://t.co/3G900oY9Gl https://t.co/d5NpO7nMQV",2022-11-09 18:00:01-05:00,N/A,English (en),Hootsuite Inc.,0,0,1,0,N/A,"http://ow.ly/axjK50Lzmnf's
http://ow.ly/iKIo50Lzmng
https://twitter.com/theparleh/status/1590479349572157442/video/1","@thejelanireid (user_id: 1110711874302013440)
@justinpooni_ (user_id: 1158919283176423424)
@noorrzainab (user_id: 232714719)",original,N/A,N/A,N/A,N/A,https://twitter.com/theparleh,https://twitter.com/theparleh/status/1590479349572157442,N/A,N/A
1590478424375951362,1090008005935095810,ScottSt1963,"RT @dklive: NBA TARGETS: @MattLaMarca is all in on Fred VanVleet tonight, who has flourished in his past two games with Pascal Siakam sidelined.

See all of Matt's picks here: https://t.co/fNc7O1ReI4",2022-11-09 17:56:20-05:00,N/A,English (en),Twitter for iPad,0,1,0,0,N/A,N/A,"@dklive (user_id: 2166986797)
@MattLaMarca (user_id: 478335963)",retweeted,0,1,4,0,https://twitter.com/ScottSt1963,https://twitter.com/ScottSt1963/status/1590478424375951362,https://twitter.com/dklive,https://twitter.com/dklive/status/1590464391153340416
1590466839460839424,942586790,yakimanduson,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 17:10:18-05:00,N/A,Finnish (fi),Twitter for iPhone,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/yakimanduson,https://twitter.com/yakimanduson/status/1590466839460839424,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590466661815291904,1246869249919987713,beaconssss,"RT @thegistca: Toronto Raptors' Pascal Siakam would love to see an NBA team in Montreal 🏀  

""Every time we come to Montreal, the support is amazing"" 🇨🇦 https://t.co/qbAP8SDIOK",2022-11-09 17:09:36-05:00,N/A,English (en),Twitter Web App,0,3,0,0,N/A,N/A,@thegistca (user_id: 887121706199994369),retweeted,0,3,15,1,https://twitter.com/beaconssss,https://twitter.com/beaconssss/status/1590466661815291904,https://twitter.com/thegistca,https://twitter.com/thegistca/status/1580937241186430978
1590464476536766465,1543345455895019521,JoseLM210,@EmilioPicks Pascal Siakam 33 puntos,2022-11-09 17:00:55-05:00,N/A,Unknown (in),Twitter for Android,0,0,0,0,N/A,N/A,@EmilioPicks (user_id: 931439240239607809),replied_to,120,26,163,0,https://twitter.com/JoseLM210,https://twitter.com/JoseLM210/status/1590464476536766465,https://twitter.com/EmilioPicks,https://twitter.com/EmilioPicks/status/1590450986962722816
1590464391153340416,2166986797,dklive,"NBA TARGETS: @MattLaMarca is all in on Fred VanVleet tonight, who has flourished in his past two games with Pascal Siakam sidelined.

See all of Matt's picks here: https://t.co/fNc7O1ReI4",2022-11-09 17:00:34-05:00,N/A,English (en),Khoros Publishing,0,1,4,0,N/A,https://bit.ly/3WNfmtc,@MattLaMarca (user_id: 478335963),original,N/A,N/A,N/A,N/A,https://twitter.com/dklive,https://twitter.com/dklive/status/1590464391153340416,N/A,N/A
1590460538165026818,821006950183866369,jbutlersoccer11,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 16:45:16-05:00,N/A,Finnish (fi),Twitter Web App,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/jbutlersoccer11,https://twitter.com/jbutlersoccer11/status/1590460538165026818,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590458523460440064,1476690917352304647,CollisSam77,@BuckStorm34 @rck_alejandro @NBAMemes he can eurostep??? now way😱😱. he must’ve invented it cause i’ve never seen anyone else do that. I guess Pascal Siakam invented the spin move as well🤡🤡🤡,2022-11-09 16:37:15-05:00,N/A,English (en),Twitter for iPhone,0,0,0,0,N/A,N/A,"@BuckStorm34 (user_id: 1324107890253303809)
@rck_alejandro (user_id: 766677100195557376)
@NBAMemes (user_id: 487393551)",replied_to,2,0,5,0,https://twitter.com/CollisSam77,https://twitter.com/CollisSam77/status/1590458523460440064,https://twitter.com/BuckStorm34,https://twitter.com/BuckStorm34/status/1590268569992171521
1590456284389994496,1004470141,GabrielBriian,"RT @RTNBA: 2022-23 NBA MVP Award Tracker, via @bball_ref: 

1. Luka Doncic
2. Giannis Antetokounmpo 
3. Donovan Mitchell
4. Nikola Jokic
5. Jayson Tatum
6. Jrue Holiday
7. Steph Curry
8. Pascal Siakam
9. Lauri Markkanen
10. Dejounte Murray https://t.co/E1qyuFRrP5",2022-11-09 16:28:22-05:00,N/A,Finnish (fi),Twitter for iPhone,0,29,0,0,N/A,N/A,"@RTNBA (user_id: 946770918)
@bball_ref (user_id: 68450303)",retweeted,8,29,233,11,https://twitter.com/GabrielBriian,https://twitter.com/GabrielBriian/status/1590456284389994496,https://twitter.com/RTNBA,https://twitter.com/RTNBA/status/1590190390552199168
1590455422225633280,1318445510928130054,BhoysNews2021,Pascal Siakam and Fred VanVleet JOINING vs Rockets. Injury Update for Raptors - Rockets https://t.co/ICJDygSn2s,2022-11-09 16:24:56-05:00,N/A,English (en),Twitter Web App,0,0,0,0,N/A,https://www.girlstalkinsmack.com/pascal-siakam-and-fred-vanvleet-joining-vs-rockets-injury-update-for-raptors-rockets/,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/BhoysNews2021,https://twitter.com/BhoysNews2021/status/1590455422225633280,N/A,N/A
1590453421903347714,1300630789034565634,cashplayerprop,"#NBA #PlayerProps

1u Fred VanVleet o28.5 Pts+Ast -105

Been a monster in his last 2 (30/11/5 &amp; 27/4/3) since missing a few games

Without Siakam, FVV is the main guy. In his last 10 games with Pascal, Fred AVG 24.5 PPG &amp; 7 APG",2022-11-09 16:16:59-05:00,N/A,English (en),Twitter for iPhone,0,0,8,0,"#NBA
#PlayerProps",N/A,N/A,original,N/A,N/A,N/A,N/A,https://twitter.com/cashplayerprop,https://twitter.com/cashplayerprop/status/1590453421903347714,N/A,N/A
1590453312146460672,1383926262469591058,ToThePointRaps,"Everything the Raptors do offensively flows through Pascal Siakam. Now that he's out 2+ weeks with a groin injury, is it Scottie Barnes' opportunity to step up or is he also nursing an injury?

Who Needs To Step Up With Pascal Siakam Out? https://t.co/06HNtIYXEn via @YouTube",2022-11-09 16:16:33-05:00,N/A,English (en),Twitter for iPhone,0,0,1,2,N/A,https://youtube.com/clip/UgkxFkRS4Lc_2aIUF2hzRXkAZpvKwGo2g83f,@YouTube (user_id: 10228272),original,N/A,N/A,N/A,N/A,https://twitter.com/ToThePointRaps,https://twitter.com/ToThePointRaps/status/1590453312146460672,N/A,N/A
